class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1043,0.167,0.0627,0.1035,0.1175,0.014,0.0642,0.0835,0.0193,0.0866,0.1848,0.0982,0.0863,0.2603,0.174,0.1323,0.1278,-0.0045,0.1257,0.1173,-0.0084,0.1342,0.1318,-0.0024,0.0703,0.0785,0.0082,0.089,0.1894,0.1004,0.1019
0,0.1016,0.2242,0.1226,0.1463,0.1154,-0.0309,0.1081,0.0542,-0.0539,0.1199,0.3397,0.2198,0.0921,0.6503,0.5582,0.1455,0.1619,0.0164,0.1051,0.0975,-0.0076,0.1526,0.1114,-0.0412,0.093,0.1344,0.0414,0.0945,0.2,0.1055,0.0855
0,0.0663,0.0889,0.0226,0.0779,0.0959,0.018,0.0616,0.0489,-0.0127,0.0676,0.1821,0.1145,0.062,0.2411,0.1791,0.0724,0.1065,0.0341,0.0847,0.1289,0.0442,0.0736,0.0652,-0.0084,0.062,0.0844,0.0224,0.0349,0.2129,0.178,0.0892
1,0.1626,0.9542,0.7916,0.0919,0.2553,0.1634,0.1051,0.3342,0.2291,0.1093,0.8856,0.7763,0.0515,0.3783,0.3268,0.0917,0.2181,0.1264,0.1045,0.1117,0.0072,0.1151,0.1751,0.06,0.0647,0.1689,0.1042,0.0676,0.3588,0.2912,0.0726
0,0.0797,0.2403,0.1606,0.0726,0.1317,0.0591,0.0111,0.3906,0.3795,0.0818,0.213,0.1312,0.0433,0.2526,0.2093,0.0694,0.0897,0.0203,0.0903,0.0928,0.0025,0.0975,0.0819,-0.0156,0.0489,0.1452,0.0963,0.0599,0.1712,0.1113,0.0731
1,0.1217,0.2594,0.1377,0.0768,0.1932,0.1164,0.0832,0.1893,0.1061,0.0779,0.384,0.3061,0.0613,0.4477,0.3864,0.1069,0.2821,0.1752,0.1069,0.1268,0.0199,0.1241,0.1891,0.065,0.1185,0.1985,0.08,0.1217,0.3797,0.258,0.0805
0,0.076,0.2397,0.1637,0.0581,0.1227,0.0646,0.0509,0.1559,0.105,0.0488,0.3149,0.2661,0.0488,0.3616,0.3128,0.062,0.2791,0.2171,0.0773,0.0893,0.012,0.086,0.1984,0.1124,0.0681,0.2076,0.1395,0.0907,0.2032,0.1125,0.082
0,0.081,0.1477,0.0667,0.0636,0.1053,0.0417,0.0649,0.0731,0.0082,0.071,0.1928,0.1218,0.0897,0.2427,0.153,0.0913,0.1694,0.0781,0.0802,0.0908,0.0106,0.0776,0.0911,0.0135,0.0493,0.1519,0.1026,0.0739,0.1171,0.0432,0.0929
0,0.0607,0.439,0.3783,0.0573,0.3326,0.2753,0.0528,0.2349,0.1821,0.0919,0.2893,0.1974,0.0731,1.0161,0.943,0.0663,0.4136,0.3473,0.057,0.2975,0.2405,0.1,0.2072,0.1072,0.0626,0.3225,0.2599,0.0541,2.1875,2.1334,0.0681
1,0.0961,0.248,0.1519,0.0755,0.1945,0.119,0.0605,0.2339,0.1734,0.1082,0.3053,0.1971,0.1051,0.5023,0.3972,0.0959,0.245,0.1491,0.0837,0.1329,0.0492,0.1196,0.1207,0.0011,0.0958,0.1647,0.0689,0.0958,0.3089,0.2131,0.075
0,0.1029,0.1274,0.0245,0.0882,0.117,0.0288,0.1003,0.0715,-0.0288,0.0961,0.2127,0.1166,0.052,0.3086,0.2566,0.0716,0.0759,0.0043,0.0758,0.1416,0.0658,0.1112,0.1038,-0.0074,0.0703,0.0275,-0.0428,0.1484,0.1874,0.039,0.0826
0,0.0968,0.1226,0.0258,0.0828,0.1045,0.0217,0.0757,0.0646,-0.0111,0.0425,0.1588,0.1163,0.062,0.6085,0.5465,0.0565,0.2493,0.1928,0.0802,0.1201,0.0399,0.0924,0.0742,-0.0182,0.0438,0.0944,0.0506,0.0931,0.2133,0.1202,0.1005
0,0.0663,0.1691,0.1028,0.0525,0.0971,0.0446,0.0652,0.0932,0.028,0.0576,0.7783,0.7207,0.0618,0.3506,0.2888,0.0723,0.4756,0.4033,0.0502,0.0912,0.041,0.0821,0.1091,0.027,0.0518,0.2059,0.1541,0.0594,0.2316,0.1722,0.0628
0,0.0855,0.1707,0.0852,0.0536,0.1708,0.1172,0.0541,0.1101,0.056,0.0496,0.5396,0.49,0.0573,0.3078,0.2505,0.0491,0.2695,0.2204,0.0351,0.0999,0.0648,0.0742,0.1482,0.074,0.0615,0.2225,0.161,0.0853,0.2567,0.1714,0.0734
1,0.0692,0.1982,0.129,0.0715,0.1225,0.051,0.0763,0.1373,0.061,0.0686,0.2393,0.1707,0.0665,0.3444,0.2779,0.08,0.2217,0.1417,0.1114,0.1205,0.0091,0.1312,0.2131,0.0819,0.1061,0.2003,0.0942,0.0908,0.3741,0.2833,0.0774
1,0.0937,0.239,0.1453,0.0826,0.1338,0.0512,0.0739,0.1325,0.0586,0.0613,1.4794,1.4181,0.0623,0.4495,0.3872,0.1014,0.3051,0.2037,0.0813,0.1619,0.0806,0.1008,0.16,0.0592,0.0919,0.3911,0.2992,0.0747,0.5063,0.4316,0.0715
1,0.0842,0.2952,0.211,0.0536,0.1547,0.1011,0.0795,0.1885,0.109,0.0655,0.3505,0.285,0.0565,0.3701,0.3136,0.0979,0.2346,0.1367,0.108,0.163,0.055,0.1243,0.1391,0.0148,0.0919,0.2056,0.1137,0.0924,0.2994,0.207,0.0668
0,0.0845,0.1747,0.0902,0.1037,0.1956,0.0919,0.1122,0.1273,0.0151,0.0908,0.5156,0.4248,0.0665,0.3411,0.2746,0.094,0.1753,0.0813,0.1183,0.0867,-0.0316,0.1143,0.1339,0.0196,0.1138,0.1581,0.0443,0.09,0.2915,0.2015,0.0739
1,0.108,0.224,0.116,0.0779,0.1136,0.0357,0.0855,0.1003,0.0148,0.0552,0.7851,0.7299,0.0623,0.4123,0.35,0.1051,0.2046,0.0995,0.0795,0.1136,0.0341,0.1249,0.2358,0.1109,0.1185,0.4618,0.3433,0.0763,0.7377,0.6614,0.0813
1,0.085,0.2939,0.2089,0.0541,0.1676,0.1135,0.0747,0.3605,0.2858,0.0544,0.3901,0.3357,0.0562,0.4758,0.4196,0.0948,0.316,0.2212,0.0813,0.1273,0.046,0.1198,0.1465,0.0267,0.0734,0.1742,0.1008,0.1011,0.3253,0.2242,0.0813
