class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1055,0.2402,0.1347,0.0486,0.0813,0.0327,0.0926,0.0915,-0.0011,0.0644,0.1804,0.116,0.0707,0.3247,0.254,0.057,0.2084,0.1514,0.0828,0.0919,0.0091,0.1206,0.0787,-0.0419,0.1174,0.0762,-0.0412,0.0987,0.1862,0.0875,0.0973
1,0.0715,0.7257,0.6542,0.1147,0.3326,0.2179,0.0815,0.6625,0.581,0.1361,0.735,0.5989,0.1129,0.7783,0.6654,0.1535,0.4188,0.2653,0.0657,0.2177,0.152,0.1717,0.3986,0.2269,0.0712,0.4488,0.3776,0.0726,0.7705,0.6979,0.0694
0,0.0861,0.2277,0.1416,0.0708,0.1408,0.07,0.0544,0.0901,0.0357,0.0602,0.2676,0.2074,0.0626,0.4368,0.3742,0.0995,0.3378,0.2383,0.0789,0.1236,0.0447,0.1262,0.1246,-0.0016,0.0708,0.1621,0.0913,0.0723,0.2962,0.2239,0.0702
0,0.0858,0.2607,0.1749,0.0932,0.1938,0.1006,0.0866,0.1959,0.1093,0.0668,0.2323,0.1655,0.0755,0.5026,0.4271,0.0817,0.2285,0.1468,0.0932,0.1756,0.0824,0.0895,0.1867,0.0972,0.0787,0.2233,0.1446,0.0953,0.2248,0.1295,0.0929
1,0.0762,0.4316,0.3554,0.1324,0.2324,0.1,0.0963,0.3049,0.2086,0.1335,0.4441,0.3106,0.1055,0.5494,0.4439,0.114,0.282,0.168,0.0633,0.4603,0.397,0.1448,0.8801,0.7353,0.0807,0.6126,0.5319,0.0844,1.1694,1.085,0.0599
1,0.0718,0.5374,0.4656,0.1398,0.3323,0.1925,0.0715,0.1807,0.1092,0.1406,0.3814,0.2408,0.125,1.5296,1.4046,0.2319,0.7601,0.5282,0.1018,0.4468,0.345,0.1791,0.3516,0.1725,0.0747,0.4529,0.3782,0.072,1.0645,0.9925,0.0657
0,0.0937,0.2393,0.1456,0.0932,0.1101,0.0169,0.0892,0.1001,0.0109,0.0837,0.3051,0.2214,0.1148,0.3355,0.2207,0.1376,0.2197,0.0821,0.0779,0.1028,0.0249,0.1101,0.1453,0.0352,0.1112,0.0222,-0.089,0.1502,0.4346,0.2844,0.0832
0,0.1089,0.3604,0.2515,0.0741,0.1554,0.0813,0.0583,0.1498,0.0915,0.0723,0.1902,0.1179,0.0702,0.4735,0.4033,0.0923,0.1097,0.0174,0.082,0.1343,0.0523,0.109,0.104,-0.005,0.0989,0.1886,0.0897,0.1158,0.275,0.1592,0.0755
1,0.0739,0.4675,0.3936,0.129,0.2205,0.0915,0.0704,0.1973,0.1269,0.1263,1.2444,1.1181,0.0992,0.7456,0.6464,0.1673,0.517,0.3497,0.0886,0.1844,0.0958,0.1585,0.2757,0.1172,0.0718,0.3774,0.3056,0.0689,0.808,0.7391,0.0707
1,0.0755,0.8069,0.7314,0.1409,0.2011,0.0602,0.0641,0.197,0.1329,0.1335,0.4708,0.3373,0.09,1.5977,1.5077,0.1356,0.8136,0.678,0.0857,0.445,0.3593,0.2002,0.5834,0.3832,0.081,0.5398,0.4588,0.0715,1.5067,1.4352,0.0728
0,0.0586,0.1791,0.1205,0.0615,0.1193,0.0578,0.0528,0.0618,0.009,0.0684,0.4494,0.381,0.0618,0.3691,0.3073,0.0686,0.4447,0.3761,0.0568,0.1128,0.056,0.0671,0.1553,0.0882,0.0615,0.2051,0.1436,0.0557,0.2234,0.1677,0.0541
1,0.0657,0.424,0.3583,0.125,0.2118,0.0868,0.0586,0.191,0.1324,0.1308,0.307,0.1762,0.0944,0.5953,0.5009,0.1208,0.2466,0.1258,0.0878,0.2113,0.1235,0.1488,0.4044,0.2556,0.0826,0.3735,0.2909,0.0752,0.973,0.8978,0.0702
1,0.0649,0.4116,0.3467,0.1382,0.2224,0.0842,0.0583,0.1844,0.1261,0.1195,0.3331,0.2136,0.0934,0.8393,0.7459,0.133,0.344,0.211,0.0849,0.1765,0.0916,0.1572,0.2986,0.1414,0.0752,0.345,0.2698,0.0744,1.6067,1.5323,0.042
0,0.0931,0.3153,0.2222,0.1018,0.1385,0.0367,0.0757,0.0836,0.0079,0.1103,0.277,0.1667,0.0375,0.4538,0.4163,0.1019,0.2275,0.1256,0.0517,0.3986,0.3469,0.0942,0.0726,-0.0216,0.0581,0.1557,0.0976,0.0834,0.246,0.1626,0.0762
1,0.0789,0.4071,0.3282,0.1198,0.316,0.1962,0.0892,0.3297,0.2405,0.124,0.5209,0.3969,0.1082,0.9403,0.8321,0.1364,0.6286,0.4922,0.1071,0.2847,0.1776,0.1699,0.3677,0.1978,0.0762,0.4401,0.3639,0.0715,0.6228,0.5513,0.0749
0,0.0752,0.5843,0.5091,0.066,0.3461,0.2801,0.0681,0.1011,0.033,0.0433,0.5454,0.5021,0.0739,0.3797,0.3058,0.0968,0.1738,0.077,0.0828,0.2097,0.1269,0.0892,0.4904,0.4012,0.0981,0.2513,0.1532,0.0966,0.3114,0.2148,0.0868
1,0.0844,0.4177,0.3333,0.1129,0.336,0.2231,0.09,0.3688,0.2788,0.1311,0.736,0.6049,0.0847,0.5703,0.4856,0.1163,0.317,0.2007,0.0915,0.1897,0.0982,0.1467,0.2799,0.1332,0.0776,0.4444,0.3668,0.0623,0.8768,0.8145,0.0923
1,0.077,0.4693,0.3923,0.1248,0.2119,0.0871,0.0665,0.2488,0.1823,0.1232,0.35,0.2268,0.0929,0.7167,0.6238,0.128,0.3324,0.2044,0.0968,0.3806,0.2838,0.1161,0.2298,0.1137,0.0662,0.437,0.3708,0.0617,0.5582,0.4965,0.0747
0,0.0774,0.1351,0.0577,0.0462,0.1251,0.0789,0.0478,0.8155,0.7677,0.0702,0.742,0.6718,0.052,0.5334,0.4814,0.0655,0.2682,0.2027,0.0502,0.0638,0.0136,0.0639,0.0853,0.0214,0.061,0.2061,0.1451,0.0496,0.2437,0.1941,0.0605
1,0.0649,0.4781,0.4132,0.1424,0.1978,0.0554,0.0873,1.1825,1.0952,0.1298,0.6005,0.4707,0.1084,0.6665,0.5581,0.142,0.3417,0.1997,0.0863,0.1987,0.1124,0.1561,0.2783,0.1222,0.0694,0.4127,0.3433,0.0704,0.6399,0.5695,0.0828
0,0.0913,0.2514,0.1601,0.0829,0.1331,0.0502,0.0586,0.1048,0.0462,0.0636,0.2737,0.2101,0.0631,0.4147,0.3516,0.0789,0.2722,0.1933,0.051,0.1015,0.0505,0.1325,0.1574,0.0249,0.0626,0.1684,0.1058,0.0676,0.2287,0.1611,0.0686
1,0.0699,0.4767,0.4068,0.1071,0.2749,0.1678,0.0902,0.4043,0.3141,0.1279,0.5794,0.4515,0.0876,0.6478,0.5602,0.1251,0.3406,0.2155,0.0691,0.1947,0.1256,0.1596,0.4128,0.2532,0.0704,0.4536,0.3832,0.0726,0.7948,0.7222,0.0678
0,0.0544,0.1168,0.0624,0.0857,0.1142,0.0285,0.0464,0.095,0.0486,0.067,0.6519,0.5849,0.1,0.4089,0.3089,0.1092,0.1572,0.048,0.066,0.0796,0.0136,0.1,0.1022,0.0022,0.1118,0.1179,0.0061,0.1158,0.2412,0.1254,0.0863
0,0.0663,0.1533,0.087,0.0602,0.1946,0.1344,0.042,0.3809,0.3389,0.071,0.7035,0.6325,0.0452,0.3741,0.3289,0.0449,0.2378,0.1929,0.0462,0.1252,0.079,0.0784,0.0959,0.0175,0.051,0.207,0.156,0.0636,0.2268,0.1632,0.0781
1,0.0789,0.7025,0.6236,0.1329,0.4694,0.3365,0.1074,1.0544,0.947,0.115,0.629,0.514,0.1105,1.1342,1.0237,0.1546,0.6232,0.4686,0.1224,0.5057,0.3833,0.1775,0.3527,0.1752,0.076,0.4238,0.3478,0.0699,1.0732,1.0033,0.095
1,0.0802,0.4111,0.3309,0.1361,0.2622,0.1261,0.0733,0.2405,0.1672,0.1198,0.345,0.2252,0.0995,0.5421,0.4426,0.1295,0.2717,0.1422,0.0842,0.2175,0.1333,0.1519,0.9694,0.8175,0.062,0.5804,0.5184,0.0631,0.7716,0.7085,0.0715
1,0.0914,0.7522,0.6608,0.153,0.2567,0.1037,0.0668,0.2079,0.1411,0.1279,0.9551,0.8272,0.1155,0.6999,0.5844,0.1301,0.2559,0.1258,0.0823,0.5979,0.5156,0.1111,0.2749,0.1638,0.0733,0.5118,0.4385,0.0559,0.5582,0.5023,0.0723
1,0.0768,0.4815,0.4047,0.1569,0.4346,0.2777,0.0934,0.4088,0.3154,0.1358,0.4285,0.2927,0.119,0.71,0.591,0.1638,0.4118,0.248,0.0839,1.3142,1.2303,0.1904,0.8415,0.6511,0.0718,0.7458,0.674,0.0781,0.7673,0.6892,0.0704
1,0.0723,0.4042,0.3319,0.1229,0.2622,0.1393,0.0623,0.4342,0.3719,0.1092,0.514,0.4048,0.0955,1.1027,1.0072,0.1285,0.3661,0.2376,0.0889,0.2245,0.1356,0.1614,0.3403,0.1789,0.0549,0.4618,0.4069,0.0704,1.3084,1.238,0.0755
0,0.1066,0.3288,0.2222,0.0836,0.1058,0.0222,0.0749,0.1095,0.0346,0.0799,0.226,0.1461,0.0602,0.4754,0.4152,0.0718,0.3841,0.3123,0.0828,0.1246,0.0418,0.0931,0.1261,0.033,0.0578,0.1525,0.0947,0.0789,0.3839,0.305,0.0963
1,0.0673,0.4056,0.3383,0.1416,0.2229,0.0813,0.0699,0.2284,0.1585,0.1121,0.4346,0.3225,0.1142,0.6773,0.5631,0.1462,0.3348,0.1886,0.081,0.1597,0.0787,0.1538,0.2609,0.1071,0.0678,0.3513,0.2835,0.0625,0.7372,0.6747,0.0715
1,0.0815,0.3436,0.2621,0.1166,0.1876,0.071,0.0646,0.1981,0.1335,0.1192,0.3099,0.1907,0.1137,0.5252,0.4115,0.1201,0.2314,0.1113,0.0805,0.2238,0.1433,0.1683,0.6383,0.47,0.0823,0.4607,0.3784,0.0844,0.5969,0.5125,0.0581
0,0.0692,0.2261,0.1569,0.1196,0.2724,0.1528,0.0784,0.2038,0.1254,0.1151,0.2389,0.1238,0.1256,0.4796,0.354,0.1309,0.3423,0.2114,0.0987,0.179,0.0803,0.1481,0.2717,0.1236,0.0333,0.2542,0.2209,0.1074,0.4152,0.3078,0.0861
1,0.0731,1.4037,1.3306,0.1203,0.2271,0.1068,0.071,0.3002,0.2292,0.125,0.4288,0.3038,0.0992,0.5663,0.4671,0.1245,0.2777,0.1532,0.0762,0.2451,0.1689,0.1409,0.2997,0.1588,0.0528,0.2967,0.2439,0.0654,0.7868,0.7214,0.0773
0,0.0705,0.3628,0.2923,0.0449,0.2236,0.1787,0.0552,0.1523,0.0971,0.0404,0.8769,0.8365,0.056,0.4242,0.3682,0.0507,0.27,0.2193,0.0452,0.1952,0.15,0.0752,0.1088,0.0336,0.066,0.4172,0.3512,0.0855,0.3081,0.2226,0.0855
1,0.0765,0.5614,0.4849,0.114,0.2762,0.1622,0.0749,0.2342,0.1593,0.134,0.3189,0.1849,0.1158,0.5666,0.4508,0.1161,0.5499,0.4338,0.0971,1.1984,1.1013,0.1638,0.393,0.2292,0.071,0.5312,0.4602,0.0581,0.7328,0.6747,0.0591
1,0.0776,0.9151,0.8375,0.1311,0.3534,0.2223,0.0913,0.2588,0.1675,0.1232,0.5399,0.4167,0.105,0.7511,0.6461,0.142,0.4321,0.2901,0.1074,1.5275,1.4201,0.1685,0.7619,0.5934,0.0662,0.6614,0.5952,0.067,0.6215,0.5545,0.0699
1,0.0834,0.437,0.3536,0.1298,0.3181,0.1883,0.0791,0.4789,0.3998,0.1453,0.8802,0.7349,0.0923,0.7733,0.681,0.1343,0.4178,0.2835,0.0897,0.2164,0.1267,0.1601,0.3123,0.1522,0.072,0.3808,0.3088,0.0623,0.6666,0.6043,0.071
1,0.0596,0.4648,0.4052,0.1282,0.293,0.1648,0.0731,0.3057,0.2326,0.1129,0.4502,0.3373,0.115,0.614,0.499,0.1433,0.3374,0.1941,0.0802,0.2248,0.1446,0.1456,0.3023,0.1567,0.0681,0.3458,0.2777,0.0697,0.6458,0.5761,0.0675
1,0.0615,0.4327,0.3712,0.1322,0.2527,0.1205,0.0594,0.2256,0.1662,0.1213,0.437,0.3157,0.0963,2.1461,2.0498,0.1491,0.8469,0.6978,0.0836,0.8679,0.7843,0.0886,2.0037,1.9151,0.0673,0.5715,0.5042,0.0707,0.6307,0.56,0.0704
1,0.0784,0.3821,0.3037,0.1358,0.3932,0.2574,0.0892,0.4083,0.3191,0.1406,0.6614,0.5208,0.0944,0.6514,0.557,0.1419,0.431,0.2891,0.0926,0.218,0.1254,0.1757,0.3084,0.1327,0.0683,0.3607,0.2924,0.0744,0.8467,0.7723,0.0818
0,0.109,0.0888,-0.0202,0.085,0.2214,0.1364,0.0797,0.0533,-0.0264,0.104,0.2941,0.1901,0.0799,0.2298,0.1499,0.1103,0.1873,0.077,0.0842,0.071,-0.0132,0.1022,0.1099,0.0077,0.0834,0.1654,0.082,0.1024,0.1978,0.0954,0.086
1,0.0749,0.5023,0.4274,0.1129,0.3484,0.2355,0.0826,0.3985,0.3159,0.115,0.5214,0.4064,0.1016,0.7402,0.6386,0.1229,0.3769,0.254,0.0831,0.2583,0.1752,0.1699,0.3664,0.1965,0.071,0.4096,0.3386,0.0594,0.6373,0.5779,0.0631
0,0.094,0.1317,0.0377,0.0919,0.1603,0.0684,0.0607,0.0467,-0.014,0.0679,0.2421,0.1742,0.1069,0.9609,0.854,0.1138,0.2996,0.1858,0.1029,0.1331,0.0302,0.109,0.1157,0.0067,0.1386,0.0435,-0.0951,0.1318,0.2961,0.1643,0.0781
1,0.1163,0.5387,0.4224,0.1622,0.407,0.2448,0.1445,0.428,0.2835,0.1596,0.5164,0.3568,0.1142,1.0523,0.9381,0.1628,0.4471,0.2843,0.1213,0.331,0.2097,2.0353,3.3278,1.2925,0.0876,0.8502,0.7626,0.0747,1.2003,1.1256,0.0878
0,0.0845,0.3399,0.2554,0.066,0.117,0.051,0.0876,0.1227,0.0351,0.081,0.3275,0.2465,0.0781,0.4262,0.3481,0.0866,0.2692,0.1826,0.0642,0.1118,0.0476,0.1109,0.1321,0.0212,0.0544,0.2069,0.1525,0.0578,0.2612,0.2034,0.0734
0,0.0997,0.101,0.0013,0.0773,0.1467,0.0694,0.0596,0.0815,0.0219,0.1108,0.4375,0.3267,0.0778,0.3339,0.2561,0.1037,0.1781,0.0744,0.1126,0.1196,0.007,0.0968,0.1211,0.0243,0.0731,0.1443,0.0712,0.1232,0.2948,0.1716,0.0791
0,0.0958,0.0917,-0.0041,0.1222,0.141,0.0188,0.0958,0.0755,-0.0203,0.0992,0.1949,0.0957,0.095,0.2235,0.1285,0.1199,0.0974,-0.0225,0.0821,0.1044,0.0223,0.0868,0.0523,-0.0345,0.0565,0.1617,0.1052,0.1153,0.1513,0.036,0.1322
0,0.0414,0.7388,0.6974,0.0491,0.2422,0.1931,0.0341,0.5702,0.5361,0.0459,2.6223,2.5764,0.038,0.6132,0.5752,0.0317,0.6203,0.5886,0.0393,0.1436,0.1043,0.061,0.4332,0.3722,0.0298,0.5063,0.4765,0.0319,0.9827,0.9508,0.0372
1,0.0673,0.4306,0.3633,0.1469,0.2638,0.1169,0.0733,0.7062,0.6329,0.1356,1.9095,1.7739,0.1345,1.9731,1.8386,0.1348,0.3187,0.1839,0.1113,0.3197,0.2084,0.4657,1.2579,0.7922,0.1074,1.0886,0.9812,0.076,1.5619,1.4859,0.1161
0,0.0989,0.1518,0.0529,0.1047,0.1184,0.0137,0.0628,0.0768,0.014,0.0686,0.4562,0.3876,0.0871,0.497,0.4099,0.1121,0.1161,0.004,0.1089,0.0892,-0.0197,0.1069,0.1037,-0.0032,0.095,0.0926,-0.0024,0.1277,0.2893,0.1616,0.0617
0,0.0789,0.9229,0.844,0.0778,0.0871,0.0093,0.062,1.3758,1.3138,0.0678,0.5443,0.4765,0.0665,0.5323,0.4658,0.0512,0.7464,0.6952,0.0697,0.1175,0.0478,0.1237,0.1383,0.0146,0.0536,0.1986,0.145,0.0757,0.3517,0.276,0.0786
1,0.0654,0.5152,0.4498,0.1271,0.2722,0.1451,0.0625,0.2542,0.1917,0.1145,0.383,0.2685,0.0973,1.0362,0.9389,0.1224,0.3239,0.2015,0.09,0.7312,0.6412,0.1227,0.3042,0.1815,0.0736,0.664,0.5904,0.0728,0.7362,0.6634,0.0762
0,0.2713,0.3902,0.1189,0.1747,0.1779,0.0032,0.1468,0.1708,0.024,0.1404,0.5697,0.4293,0.0803,0.3182,0.2379,0.1186,0.1524,0.0338,0.1228,0.1012,-0.0216,0.1482,0.1173,-0.0309,0.1656,0.118,-0.0476,0.1524,0.2761,0.1237,0.1256
0,0.0818,0.1775,0.0957,0.0694,0.0845,0.0151,0.0755,0.0982,0.0227,0.0776,0.2085,0.1309,0.0647,0.2403,0.1756,0.1024,0.1276,0.0252,0.0837,0.1266,0.0429,0.1001,0.0914,-0.0087,0.1246,0.1058,-0.0188,0.0808,0.2488,0.168,0.0296
0,0.1164,0.2079,0.0915,0.0985,0.1302,0.0317,0.1091,0.108,-0.0011,0.0848,0.3088,0.224,0.1048,0.4641,0.3593,0.2157,0.3754,0.1597,0.081,0.1112,0.0302,0.1186,0.1091,-0.0095,0.0827,0.122,0.0393,0.0934,0.4767,0.3833,0.0655
0,0.0581,0.1707,0.1126,0.0787,0.0864,0.0077,0.08,0.0417,-0.0383,0.1077,0.3241,0.2164,0.0576,0.2266,0.169,0.0634,0.1254,0.062,0.0803,0.0954,0.0151,0.0679,0.0613,-0.0066,0.0811,0.1239,0.0428,0.0634,0.1757,0.1123,0.0549
1,0.0815,0.4688,0.3873,0.1366,0.2005,0.0639,0.0567,0.2244,0.1677,0.0995,0.374,0.2745,0.0984,1.0218,0.9234,0.1427,0.4064,0.2637,0.0907,0.7295,0.6388,0.1121,0.2944,0.1823,0.061,0.528,0.467,0.0533,0.6916,0.6383,0.0699
0,0.061,0.3552,0.2942,0.0552,0.0769,0.0217,0.0686,0.0837,0.0151,0.0655,1.0677,1.0022,0.0713,0.3991,0.3278,0.0598,0.0955,0.0357,0.09,0.0824,-0.0076,0.0887,0.1181,0.0294,0.0272,0.1346,0.1074,0.0605,0.2897,0.2292,0.0774
1,0.0712,0.3878,0.3166,0.1285,0.2024,0.0739,0.0741,0.2295,0.1554,0.1208,0.361,0.2402,0.0839,0.6984,0.6145,0.1657,0.4687,0.303,0.0881,0.2332,0.1451,0.1728,0.2596,0.0868,0.0707,0.3363,0.2656,0.0628,0.7088,0.646,0.0723
0,0.061,0.5211,0.4601,0.0723,0.2023,0.13,0.0644,0.326,0.2616,0.0649,0.4022,0.3373,0.0588,0.4497,0.3909,0.052,0.5789,0.5269,0.0662,0.2319,0.1657,0.0834,0.3938,0.3104,0.0752,0.5464,0.4712,0.0615,0.2937,0.2322,0.0536
0,0.0963,0.1287,0.0324,0.076,0.1148,0.0388,0.0929,0.0641,-0.0288,0.0884,0.1709,0.0825,0.1145,0.3095,0.195,0.0878,0.209,0.1212,0.0916,0.0903,-0.0013,0.0739,0.133,0.0591,0.0573,0.1525,0.0952,0.0836,0.1428,0.0592,0.0902
0,0.0626,0.5183,0.4557,0.0555,0.307,0.2515,0.0483,0.3452,0.2969,0.0821,0.542,0.4599,0.057,0.5176,0.4606,0.0491,0.3637,0.3146,0.0515,0.1957,0.1442,0.0892,0.165,0.0758,0.0499,0.2739,0.224,0.0446,0.3026,0.258,0.0441
1,0.0755,1.1772,1.1017,0.143,0.3846,0.2416,0.1021,0.3577,0.2556,0.1583,0.7213,0.563,0.1253,0.7979,0.6726,0.1778,0.3833,0.2055,0.106,0.302,0.196,0.1852,0.3862,0.201,0.0834,0.4573,0.3739,0.0755,1.3127,1.2372,0.0641
0,0.0987,0.1701,0.0714,0.0774,0.184,0.1066,0.099,0.1138,0.0148,0.1032,0.328,0.2248,0.0502,0.4324,0.3822,0.0774,0.1125,0.0351,0.066,0.1144,0.0484,0.1204,0.0201,-0.1003,0.1207,0.0794,-0.0413,0.1487,0.1589,0.0102,0.1238
0,0.1021,0.1105,0.0084,0.0863,0.1214,0.0351,0.0782,0.0739,-0.0043,0.0674,0.1842,0.1168,0.0813,0.3101,0.2288,0.0848,0.1924,0.1076,0.0723,0.1555,0.0832,0.0842,0.093,0.0088,0.0615,0.0871,0.0256,0.1105,0.3398,0.2293,0.1432
0,0.0842,0.1715,0.0873,0.0518,0.116,0.0642,0.0723,0.0773,0.005,0.0499,0.4829,0.433,0.0507,0.3846,0.3339,0.0628,0.3141,0.2513,0.0644,0.0568,-0.0076,0.0578,0.104,0.0462,0.0636,0.2016,0.138,0.0642,0.2715,0.2073,0.0581
0,0.0644,0.2907,0.2263,0.0531,0.1621,0.109,0.0444,0.1154,0.071,0.0541,0.6391,0.585,0.047,0.3828,0.3358,0.0557,0.2827,0.227,0.0467,0.1495,0.1028,0.0671,0.1186,0.0515,0.0491,0.2291,0.18,0.0628,0.2472,0.1844,0.0523
1,0.0894,0.5223,0.4329,0.1092,0.3714,0.2622,0.1108,0.3972,0.2864,0.114,0.4122,0.2982,0.1076,1.1024,0.9948,0.1498,1.1659,1.0161,0.0997,0.8983,0.7986,0.2463,1.22,0.9737,0.0794,0.7582,0.6788,0.0733,2.5686,2.4953,0.0789
1,0.0791,0.5155,0.4364,0.1432,0.2297,0.0865,0.0768,0.2124,0.1356,0.1266,0.4061,0.2795,0.0918,0.5175,0.4257,0.1541,0.2981,0.144,0.0892,0.2776,0.1884,0.1656,0.321,0.1554,0.067,0.3014,0.2344,0.0739,0.5358,0.4619,0.0762
1,0.0813,0.8083,0.727,0.1382,0.4407,0.3025,0.0873,0.5609,0.4736,0.1601,0.6635,0.5034,0.1208,0.829,0.7082,0.148,1.2851,1.1371,0.1385,0.2604,0.1219,0.1677,0.4573,0.2896,0.081,0.6356,0.5546,0.0786,0.8889,0.8103,0.0594
0,0.0934,0.3704,0.277,0.0887,0.3286,0.2399,0.0945,0.0934,-0.0011,0.0721,0.6191,0.547,0.0752,0.4054,0.3302,0.1136,0.2173,0.1037,0.1212,0.1035,-0.0177,0.127,0.1688,0.0418,0.0692,0.1713,0.1021,0.1146,0.3079,0.1933,0.1098
1,0.0731,0.5118,0.4387,0.1147,0.2455,0.1308,0.0559,0.4452,0.3893,0.1242,0.8024,0.6782,0.1116,0.5478,0.4362,0.1345,0.3049,0.1704,0.0889,0.2419,0.153,0.159,0.3653,0.2063,0.072,1.043,0.971,0.0728,0.7829,0.7101,0.0733
