timestamp,level,component,user_id,session_id,message
2025-04-22 15:12:56.689,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s002_session_1_train.csv...
2025-04-22 15:12:56.696,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s002_session_1_test.csv...
2025-04-22 15:12:56.763,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:12:56.769,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s002_session_2_train.csv...
2025-04-22 15:12:56.774,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s002_session_2_test.csv...
2025-04-22 15:12:56.822,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:12:56.829,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s002_session_3_train.csv...
2025-04-22 15:12:56.835,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s002_session_3_test.csv...
2025-04-22 15:12:56.894,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:12:56.902,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s002_session_4_train.csv...
2025-04-22 15:12:56.908,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s002_session_4_test.csv...
2025-04-22 15:12:56.958,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:12:56.966,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s002_session_5_train.csv...
2025-04-22 15:12:56.971,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s002_session_5_test.csv...
2025-04-22 15:12:57.021,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:12:57.028,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s002_session_6_train.csv...
2025-04-22 15:12:57.034,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s002_session_6_test.csv...
2025-04-22 15:12:57.088,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:12:57.094,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s002_session_7_train.csv...
2025-04-22 15:12:57.100,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s002_session_7_test.csv...
2025-04-22 15:12:57.151,INFO,PREPROCESSING,,,"
Processing User 2/51: s003..."
2025-04-22 15:12:57.151,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:12:57.158,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s003_session_1_train.csv...
2025-04-22 15:12:57.163,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s003_session_1_test.csv...
2025-04-22 15:12:57.224,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:12:57.231,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s003_session_2_train.csv...
2025-04-22 15:12:57.237,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s003_session_2_test.csv...
2025-04-22 15:12:57.287,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:12:57.294,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s003_session_3_train.csv...
2025-04-22 15:12:57.300,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s003_session_3_test.csv...
2025-04-22 15:12:57.351,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:12:57.357,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s003_session_4_train.csv...
2025-04-22 15:12:57.363,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s003_session_4_test.csv...
2025-04-22 15:12:57.414,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:12:57.420,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s003_session_5_train.csv...
2025-04-22 15:12:57.427,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s003_session_5_test.csv...
2025-04-22 15:12:57.479,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:12:57.486,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s003_session_6_train.csv...
2025-04-22 15:12:57.492,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s003_session_6_test.csv...
2025-04-22 15:12:57.544,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:12:57.551,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s003_session_7_train.csv...
2025-04-22 15:12:57.557,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s003_session_7_test.csv...
2025-04-22 15:12:57.611,INFO,PREPROCESSING,,,"
Processing User 3/51: s004..."
2025-04-22 15:12:57.611,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:12:57.618,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s004_session_1_train.csv...
2025-04-22 15:12:57.625,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s004_session_1_test.csv...
2025-04-22 15:12:57.677,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:12:57.685,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s004_session_2_train.csv...
2025-04-22 15:12:57.690,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s004_session_2_test.csv...
2025-04-22 15:12:57.740,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:12:57.747,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s004_session_3_train.csv...
2025-04-22 15:12:57.753,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s004_session_3_test.csv...
2025-04-22 15:12:57.805,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:12:57.811,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s004_session_4_train.csv...
2025-04-22 15:12:57.816,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s004_session_4_test.csv...
2025-04-22 15:12:57.862,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:12:57.868,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s004_session_5_train.csv...
2025-04-22 15:12:57.874,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s004_session_5_test.csv...
2025-04-22 15:12:57.920,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:12:57.927,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s004_session_6_train.csv...
2025-04-22 15:12:57.933,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s004_session_6_test.csv...
2025-04-22 15:12:57.982,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:12:57.988,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s004_session_7_train.csv...
2025-04-22 15:12:57.993,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s004_session_7_test.csv...
2025-04-22 15:12:58.040,INFO,PREPROCESSING,,,"
Processing User 4/51: s005..."
2025-04-22 15:12:58.041,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:12:58.047,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s005_session_1_train.csv...
2025-04-22 15:12:58.052,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s005_session_1_test.csv...
2025-04-22 15:12:58.102,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:12:58.108,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s005_session_2_train.csv...
2025-04-22 15:12:58.114,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s005_session_2_test.csv...
2025-04-22 15:12:58.164,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:12:58.171,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s005_session_3_train.csv...
2025-04-22 15:12:58.176,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s005_session_3_test.csv...
2025-04-22 15:12:58.222,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:12:58.229,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s005_session_4_train.csv...
2025-04-22 15:12:58.234,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s005_session_4_test.csv...
2025-04-22 15:12:58.280,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:12:58.286,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s005_session_5_train.csv...
2025-04-22 15:12:58.292,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s005_session_5_test.csv...
2025-04-22 15:12:58.341,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:12:58.348,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s005_session_6_train.csv...
2025-04-22 15:12:58.354,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s005_session_6_test.csv...
2025-04-22 15:12:58.404,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:12:58.411,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s005_session_7_train.csv...
2025-04-22 15:12:58.417,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s005_session_7_test.csv...
2025-04-22 15:12:58.469,INFO,PREPROCESSING,,,"
Processing User 5/51: s007..."
2025-04-22 15:12:58.469,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:12:58.475,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s007_session_1_train.csv...
2025-04-22 15:12:58.480,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s007_session_1_test.csv...
2025-04-22 15:12:58.529,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:12:58.536,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s007_session_2_train.csv...
2025-04-22 15:12:58.542,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s007_session_2_test.csv...
2025-04-22 15:12:58.592,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:12:58.598,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s007_session_3_train.csv...
2025-04-22 15:12:58.604,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s007_session_3_test.csv...
2025-04-22 15:12:58.654,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:12:58.661,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s007_session_4_train.csv...
2025-04-22 15:12:58.666,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s007_session_4_test.csv...
2025-04-22 15:12:58.718,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:12:58.724,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s007_session_5_train.csv...
2025-04-22 15:12:58.730,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s007_session_5_test.csv...
2025-04-22 15:12:58.778,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:12:58.785,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s007_session_6_train.csv...
2025-04-22 15:12:58.791,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s007_session_6_test.csv...
2025-04-22 15:12:58.842,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:12:58.848,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s007_session_7_train.csv...
2025-04-22 15:12:58.854,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s007_session_7_test.csv...
2025-04-22 15:12:58.903,INFO,PREPROCESSING,,,"
Processing User 6/51: s008..."
2025-04-22 15:12:58.903,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:12:58.910,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s008_session_1_train.csv...
2025-04-22 15:12:58.916,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s008_session_1_test.csv...
2025-04-22 15:12:58.964,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:12:58.970,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s008_session_2_train.csv...
2025-04-22 15:12:58.975,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s008_session_2_test.csv...
2025-04-22 15:12:59.021,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:12:59.026,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s008_session_3_train.csv...
2025-04-22 15:12:59.032,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s008_session_3_test.csv...
2025-04-22 15:12:59.081,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:12:59.087,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s008_session_4_train.csv...
2025-04-22 15:12:59.093,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s008_session_4_test.csv...
2025-04-22 15:12:59.146,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:12:59.152,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s008_session_5_train.csv...
2025-04-22 15:12:59.158,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s008_session_5_test.csv...
2025-04-22 15:12:59.208,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:12:59.214,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s008_session_6_train.csv...
2025-04-22 15:12:59.220,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s008_session_6_test.csv...
2025-04-22 15:12:59.267,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:12:59.274,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s008_session_7_train.csv...
2025-04-22 15:12:59.280,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s008_session_7_test.csv...
2025-04-22 15:12:59.328,INFO,PREPROCESSING,,,"
Processing User 7/51: s010..."
2025-04-22 15:12:59.328,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:12:59.336,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s010_session_1_train.csv...
2025-04-22 15:12:59.341,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s010_session_1_test.csv...
2025-04-22 15:12:59.392,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:12:59.398,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s010_session_2_train.csv...
2025-04-22 15:12:59.403,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s010_session_2_test.csv...
2025-04-22 15:12:59.453,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:12:59.459,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s010_session_3_train.csv...
2025-04-22 15:12:59.464,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s010_session_3_test.csv...
2025-04-22 15:12:59.513,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:12:59.520,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s010_session_4_train.csv...
2025-04-22 15:12:59.525,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s010_session_4_test.csv...
2025-04-22 15:12:59.570,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:12:59.575,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s010_session_5_train.csv...
2025-04-22 15:12:59.581,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s010_session_5_test.csv...
2025-04-22 15:12:59.628,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:12:59.635,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s010_session_6_train.csv...
2025-04-22 15:12:59.642,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s010_session_6_test.csv...
2025-04-22 15:12:59.733,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:12:59.739,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s010_session_7_train.csv...
2025-04-22 15:12:59.746,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s010_session_7_test.csv...
2025-04-22 15:12:59.800,INFO,PREPROCESSING,,,"
Processing User 8/51: s011..."
2025-04-22 15:12:59.800,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:12:59.807,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s011_session_1_train.csv...
2025-04-22 15:12:59.812,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s011_session_1_test.csv...
2025-04-22 15:12:59.864,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:12:59.871,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s011_session_2_train.csv...
2025-04-22 15:12:59.877,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s011_session_2_test.csv...
2025-04-22 15:12:59.927,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:12:59.933,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s011_session_3_train.csv...
2025-04-22 15:12:59.939,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s011_session_3_test.csv...
2025-04-22 15:12:59.990,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:12:59.996,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s011_session_4_train.csv...
2025-04-22 15:13:00.001,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s011_session_4_test.csv...
2025-04-22 15:13:00.049,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:13:00.056,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s011_session_5_train.csv...
2025-04-22 15:13:00.062,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s011_session_5_test.csv...
2025-04-22 15:13:00.108,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:13:00.115,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s011_session_6_train.csv...
2025-04-22 15:13:00.120,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s011_session_6_test.csv...
2025-04-22 15:13:00.166,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:13:00.172,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s011_session_7_train.csv...
2025-04-22 15:13:00.178,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s011_session_7_test.csv...
2025-04-22 15:13:00.225,INFO,PREPROCESSING,,,"
Processing User 9/51: s012..."
2025-04-22 15:13:00.225,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:13:00.231,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s012_session_1_train.csv...
2025-04-22 15:13:00.238,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s012_session_1_test.csv...
2025-04-22 15:13:00.293,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:13:00.299,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s012_session_2_train.csv...
2025-04-22 15:13:00.306,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s012_session_2_test.csv...
2025-04-22 15:13:00.359,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:13:00.366,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s012_session_3_train.csv...
2025-04-22 15:13:00.373,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s012_session_3_test.csv...
2025-04-22 15:13:00.426,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:13:00.433,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s012_session_4_train.csv...
2025-04-22 15:13:00.440,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s012_session_4_test.csv...
2025-04-22 15:13:00.493,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:13:00.500,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s012_session_5_train.csv...
2025-04-22 15:13:00.507,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s012_session_5_test.csv...
2025-04-22 15:13:00.560,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:13:00.568,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s012_session_6_train.csv...
2025-04-22 15:13:00.575,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s012_session_6_test.csv...
2025-04-22 15:13:00.625,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:13:00.632,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s012_session_7_train.csv...
2025-04-22 15:13:00.638,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s012_session_7_test.csv...
2025-04-22 15:13:00.685,INFO,PREPROCESSING,,,"
Processing User 10/51: s013..."
2025-04-22 15:13:00.685,INFO,PREPROCESSING,,,  Processing Training Session 1 (Testing on Session 2)...
2025-04-22 15:13:00.691,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s013_session_1_train.csv...
2025-04-22 15:13:00.696,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s013_session_1_test.csv...
2025-04-22 15:13:00.742,INFO,PREPROCESSING,,,  Processing Training Session 2 (Testing on Session 3)...
2025-04-22 15:13:00.749,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s013_session_2_train.csv...
2025-04-22 15:13:00.754,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s013_session_2_test.csv...
2025-04-22 15:13:00.802,INFO,PREPROCESSING,,,  Processing Training Session 3 (Testing on Session 4)...
2025-04-22 15:13:00.810,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s013_session_3_train.csv...
2025-04-22 15:13:00.816,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s013_session_3_test.csv...
2025-04-22 15:13:00.861,INFO,PREPROCESSING,,,  Processing Training Session 4 (Testing on Session 5)...
2025-04-22 15:13:00.867,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s013_session_4_train.csv...
2025-04-22 15:13:00.873,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s013_session_4_test.csv...
2025-04-22 15:13:00.921,INFO,PREPROCESSING,,,  Processing Training Session 5 (Testing on Session 6)...
2025-04-22 15:13:00.926,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s013_session_5_train.csv...
2025-04-22 15:13:00.932,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s013_session_5_test.csv...
2025-04-22 15:13:00.981,INFO,PREPROCESSING,,,  Processing Training Session 6 (Testing on Session 7)...
2025-04-22 15:13:00.986,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s013_session_6_train.csv...
2025-04-22 15:13:00.991,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s013_session_6_test.csv...
2025-04-22 15:13:01.049,INFO,PREPROCESSING,,,  Processing Training Session 7 (Testing on Session 8)...
2025-04-22 15:13:01.055,INFO,PREPROCESSING,,,    Saving 100 instances to results/data/user_s013_session_7_train.csv...
2025-04-22 15:13:01.061,INFO,PREPROCESSING,,,    Saving 2550 instances to results/data/user_s013_session_7_test.csv...
2025-04-22 15:13:01.116,INFO,PREPROCESSING,,,"
Processing User 11/51: s015..."
